88710	S	0.1726	-0.1504	0.158	0.1167	-0.0318	-0.0031
89355	Sr	0.2109	0.2311	0.0817	0.0442	0.0764	-0.0131
96189	B	-0.0918	-0.3748	-0.0739	-0.2348	-0.1988	-0.0764
98943	L	0.3951	0.1839	-0.0135	0.0241	0.1356	-0.046
99907	Sr	0.0957	-0.3535	0.2817	0.1664	0.0757	0.0267
99942	Sq	0.2054	-0.2178	0.0304	0.1121	0.0267	-0.0521
100926	Sqw	0.2575	-0.1308	0.1417	0.1382	0.0252	0.0281
101955	B	-0.057	-0.5567	-0.0276	-0.182	0.0255	-0.0167
102528	X	0.2487	-0.0668	-0.2336	-0.0809	-0.0073	-0.0079
108519	C	0.063	-0.6608	0.0134	-0.2552	-0.0911	-0.0617
136617	S	0.1589	-0.8398	0.1803	0.3047	-0.1497	0.0225
136923	Sw	0.2583	0.2273	-0.0787	0.1912	0.0223	-0.0703
136993	Sr	0.1372	-0.2862	0.2313	-0.0227	-0.0129	0.023
137062	Sr	0.0996	0.3222	0.212	0.2143	0.2437	0.0774
137126	Sq	0.0196	-0.405	0.2291	-0.0082	0.023	0.022
137199	S	0.1257	-0.6286	0.4251	-0.0176	0.0243	0.1338
137427	S	0.2341	0.4218	-0.2665	0.2314	-0.0529	-0.0347
137799	Sq	0.0731	-0.0848	0.0671	0.2283	0.0686	0.0138
138258	Sq	0.0664	-0.3479	0.1334	0.0794	0.0596	-0.1056
138404	S	0.1291	0.1924	-0.1	-0.0221	0.0155	-0.0207
138524	Sr	0.0875	0.1393	0.144	0.0045	-0.0162	0.0502
138846	Sr	0.1138	-0.0239	0.2562	-0.0511	-0.1119	-0.1804
138911	L	0.2404	0.5749	-0.1962	-0.1263	0.1279	0.0005
139622	Sq	0.1285	-0.2485	0.039	0.1155	0.1439	-0.1325
141018	Sw	0.2715	0.2355	-0.0866	0.0313	0.1572	-0.0906
141052	Sq	-0.0057	-0.2448	0.0355	0.0803	-0.0173	-0.0515
142040	Sw	0.4622	0.1151	0.0292	0.2268	-0.0432	-0.0218
143381	S	0.1677	0.2999	0.0093	-0.0248	0.0032	0.0333
144411	L	0.1721	-0.3971	0.0054	-0.2046	0.0129	-0.0319
152563	S	0.1628	-0.3926	0.0204	-0.0313	-0.0029	0.0149
153591	B	-0.0779	-0.9769	0.1157	-0.2203	-0.0607	-0.033
153814	L	0.2179	-0.6384	0.1093	-0.0835	-0.0368	-0.0289
154029	S	0.1023	0.2679	-0.1157	0.0313	-0.1117	-0.0429
154276	S	0.0756	-0.0446	0.1282	-0.0562	0.0346	0.0468
154302	Sq	0.1409	-0.1719	0.0692	0.1666	0.0555	0.0209
154347	S	0.0628	0.2119	-0.1306	0.0429	-0.041	-0.0872
155334	Sq	0.2691	-0.5041	0.2179	0.1112	-0.0317	-0.0063
159402	Sw	0.3714	0.409	-0.2023	0.1246	-0.0402	-0.006
159635	L	0.3139	0.4131	-0.3799	0.3007	0.3509	0.0285
159857	Sr	0.0955	0.2291	0.0466	0.0038	-0.0077	-0.0671
161998	S	0.2013	-0.0752	0.0462	0.2446	-0.0846	0.0693
162149	Sw	0.2639	-0.088	0.0202	0.2363	-0.0073	-0.089
162186	Sq	0.115	-0.0991	0.0373	0.0599	-0.0695	0.0239
162781	S	0.2105	0.0005	0.0045	0.1134	0.1039	-0.1673
162911	S	0.4206	-0.2527	0.0893	0.0122	0.0301	-0.0936
162998	D	0.732	-0.2616	-0.0583	-0.2559	0.0344	-0.0579
163000	Sw	0.266	-0.0026	0.0396	0.1207	-0.0084	0.0132
163081	S	0.1594	0.1409	-0.1263	0.1345	0.0017	-0.1529
170502	C	-0.0104	-0.8453	0.1108	-0.2107	0.029	0.0049
175706	C	-0.0179	-0.5825	-0.0209	-0.1169	-0.0101	0.005
180186	X	0.1551	-0.299	-0.0882	-0.1966	-0.0697	-0.069
189552	Sr	0.0137	0.1311	0.096	0.0289	-0.0204	0.0223
192563	V	0.249	0.289	0.7897	-0.1338	0.2175	0.0404
200840	S	0.1973	0.2531	-0.0594	0.0471	0.0167	-0.1311
214869	Sq	0.068	-0.4146	0.2095	-0.0091	-0.1003	0.0185
217796	Sr	0.0172	-0.0649	0.1858	0.0434	-0.0502	0.0373
217807	Sqw	0.3211	-0.2917	0.0623	0.1563	0.0224	0.003
236716	S	0.057	-0.3894	0.1579	0.0223	0.0188	0.0697
241662	Sw	0.2558	0.354	-0.1988	0.2231	-0.0821	-0.0062
242187	Sqw	0.2552	-0.163	0.0168	0.2446	0.1007	0.0258
253841	V	0.0703	0.6814	0.8334	-0.1331	0.1141	-0.0029
267494	X	0.2433	-0.1373	-0.1466	-0.1713	-0.0332	-0.0346
283460	S	0.1549	0.356	-0.2089	-0.0433	0.1109	-0.1096
285263	Ch	0.0573	-0.4453	-0.0212	-0.1893	0.0536	-0.0073
297418	V	0.0359	0.8228	0.3977	-0.0099	0.0967	-0.0631
301964	D	0.4491	0.0255	-0.153	-0.1224	-0.0114	-0.0019
302311	S	0.0256	0.123	0.0245	-0.0893	-0.0301	-0.0458
303174	S	0.0973	0.4891	-0.1002	-0.0612	0.0199	-0.0005
308635	C	0.1178	-0.4405	-0.0414	-0.1582	-0.0477	-0.0235
310442	Sq	0.0419	-0.1897	0.0895	0.2302	0.1112	0.0137
312473	C	0.0394	-0.6166	0.0143	-0.2417	0.0058	-0.0643
326290	V	-0.1381	0.3874	0.5816	-0.1362	-0.3752	-0.2715
341843	C	-0.0599	-0.2302	-0.1027	-0.0695	-0.0075	-0.0127
354030	C	0.0582	-0.3949	-0.1433	-0.0983	0.0841	0.0221
2002_UN	C	0.0911	-0.7909	0.0521	-0.2246	-0.0428	-0.0016
38	Cgh	0.1202	-0.2831	-0.0792	-0.1454	0.0684	0.0432
51	Cgh	0.1805	-0.2955	-0.0856	-0.0912	0.1155	0.0433
54	Cgh	0.0836	-0.1694	-0.0655	-0.1469	0.0817	0.0659
175	Cg	0.1151	-0.5434	-0.0176	-0.1125	-0.0565	0.0262
191	Cb	0.172	-0.551	-0.0232	-0.1971	-0.0082	-0.0424
210	Cb	0.0891	-0.6136	-0.0112	-0.1559	-0.0229	-0.055
785	Cb	0.1883	-0.4998	-0.0466	-0.2471	0.0058	-0.0665
7753	Cb	0.0005	-0.756	0.0489	-0.2256	0.0122	-0.0416
85774	Cg	0.0756	-0.5882	-0.0064	-0.0705	0.0191	0.0369
363067	X	0.3114	-0.2815	-0.0809	-0.1733	0.0466	-0.0257
365424	Sw	0.3205	0.411	-0.143	0.2724	-0.114	0.1791
399774	Sq	0.1763	-0.3008	0.1508	0.0807	0.092	0.0328
401857	D	0.4559	0.2177	-0.2055	-0.2309	0.0134	-0.0187
2000_PG3	D	0.454	0.2477	-0.2303	-0.2169	0.0304	-0.016
15	K	0.1333	-0.2372	-0.0378	0.0482	-0.0713	-0.0246
42	K	0.2181	-0.0836	-0.1609	0.1117	-0.0465	-0.0431
114	K	0.2319	-0.2507	-0.1598	-0.0643	-0.0357	-0.0228
131	K	0.1701	-0.4957	0.0246	-0.0498	-0.0192	0.0136
221	K	0.0262	-0.2123	-0.1451	-0.0224	-0.1059	-0.0347
513	K	0.0162	-0.0676	-0.1877	0.0286	-0.1561	-0.0332
579	K	0.1312	-0.1918	-0.1288	-0.0014	-0.0097	-0.0225
653	K	0.1241	-0.1762	-0.1461	-0.004	-0.0698	-0.0052
2003_UB5	L	0.35	0.2643	-0.3564	-0.0694	-0.0095	-0.1581
2008_QS11	L	0.2086	-0.4625	0.0105	-0.0836	-0.0083	-0.0256
3628	O	0.0547	-0.7727	0.5816	0.3045	0.1709	-0.1148
4183	Q	0.0268	-0.4621	0.1564	0.1341	0.0253	-0.0031
4688	Q	0.195	-0.8131	0.3191	0.1691	-0.0836	0.0832
5011	Q	0.1435	-0.6122	0.2807	0.2215	-0.0935	-0.0105
5143	Q	0.0599	-0.7834	0.2653	0.1285	0.035	0.0111
5646	Q	0.154	-0.9252	0.4071	0.3416	-0.1832	0.2672
5660	Q	0.1637	-0.7014	0.2523	0.229	-0.1322	-0.0056
5786	Q	0.1637	-0.6422	0.3347	0.0709	-0.0118	0.0084
6037	Q	0.2012	-0.0861	-0.14	0.1262	0.0289	-0.0186
6456	Q	0.2092	-0.4932	0.1484	0.1487	0.0157	-0.0333
7336	Q	0.0281	-0.617	0.2372	0.1675	0.0029	-0.024
7341	Q	0.1299	-0.4553	0.1944	0.1872	0.0432	0.0014
10145	Q	0.0483	-0.4456	0.2116	0.0692	0.007	0.0304
22753	Q	0.1063	-0.3291	0.1173	0.1342	-0.0099	-0.0393
52340	Q	0.164	-0.6977	0.2477	0.1574	-0.0192	-0.0987
52760	Q	0.1244	-0.4306	0.2452	0.0732	0.0183	-0.0246
66146	Q	0.093	-0.524	0.1961	0.1222	0.0181	-0.0496
85867	Q	0.1687	-0.5926	0.2095	0.1427	-0.0862	-0.0787
86039	Q	0.1008	-0.5255	0.2958	0.1481	0.0189	-0.056
87684	Q	0.1382	-0.7523	0.5146	0.235	-0.049	0.0935
88254	Q	0.1171	-0.5628	0.1596	0.1615	-0.094	-0.0936
96590	Q	0.0911	-0.6775	0.2609	0.1518	0.049	0.0191
99799	Q	0.067	-0.5378	0.1972	0.1551	0.0496	0.0278
137032	Q	0.055	-0.6524	0.2293	0.1403	-0.0433	0.0031
138852	Q	0.1202	-0.4688	0.1284	0.1479	0.0583	0.0028
143651	Q	0.0792	-0.4607	0.1776	0.2113	-0.0651	-0.0201
152560	Q	0.1683	-0.717	0.2304	0.187	0.0957	-0.0139
152931	Q	0.0636	-0.5761	0.2317	0.1894	0.0771	-0.0519
162058	Q	0.1551	-0.5358	0.2653	0.1044	-0.0718	-0.0407
162483	Q	0.0792	-0.8337	0.2345	0.1582	0.0508	-0.0952
163249	Q	0.1209	-0.5396	0.1981	0.2135	0.003	0.0013
163364	Q	0.107	-0.5466	0.1817	0.1179	0.0157	-0.0139
163697	Q	0.1075	-0.5351	0.2089	0.2355	0.0763	0.0045
219071	Q	0.0986	-0.4812	0.2113	0.24	0.1196	-0.0246
329437	Q	0.1474	-1.0005	0.2985	0.0635	0.093	-0.0387
345705	Q	0.0592	-0.7175	0.2525	0.128	0.0266	-0.0076
2002_NY40	Q	0.0686	-0.7845	0.272	0.1228	-0.0586	0.0035
2007_RU17	Q	0.0024	-1.0207	0.3755	0.1624	-0.0509	0.0458
5	S	0.1488	0.1948	0.0169	0.0027	0.04	0.0195
7	S	0.1529	-0.0409	-0.0423	0.0603	-0.0403	-0.004
14	S	0.1743	0.0553	-0.0417	-0.0374	0.0158	0.0144
17	S	0.2202	0.3638	-0.0998	-0.0122	0.0095	0.0193
18	S	0.169	0.2006	-0.0982	-0.0213	-0.0006	0.0251
20	S	0.0828	0.0126	0.0075	-0.0225	-0.0407	0.009
25	S	0.2111	0.1435	-0.0026	0.1412	0.0146	-0.0231
349	R	0.3151	-0.1955	0.4275	0.1204	-0.0622	-0.0106
350523	Qw	0.357	-0.5897	0.2607	0.1589	0.1406	-0.1035
405058	X	0.2499	-0.0433	-0.152	-0.221	0.07	-0.047
414586	Svw	0.4966	0.7137	-0.119	0.1953	0.2067	-0.0208
416186	S	0.3073	0.2401	-0.0191	0.094	0.1331	-0.0275
2002_AA	S	0.0276	0.1206	0.0134	-0.0775	-0.0384	-0.0333
2002_AV	S	0.166	-0.0599	-0.0239	-0.1098	-0.0073	-0.094
2002_TP69	S	0.1612	-0.0909	0.0492	0.0182	0.003	-0.0928
3	Sq	0.1501	-0.1559	0.047	0.019	0.0361	0.0013
11	Sq	0.2114	-0.3006	0.0215	0.0001	-0.017	-0.0028
43	Sq	0.1951	-0.1644	0.0781	0.0952	0.0658	-0.0155
699	Sq	0.1185	-0.0876	0.0532	0.0094	0.0472	0.0173
720	Sq	0.0857	-0.1304	0.0393	-0.0386	0.0036	0.0347
984	Sa	0.4166	-0.6141	0.1309	0.408	-0.0513	-0.0169
5131	Sa	0.3655	-0.2829	0.0655	0.3435	0.1061	-0.0268
5261	Sa	0.4548	-0.9191	0.0435	0.2455	-0.1112	0.0455
2002_VP69	Sq	0.2318	-0.4727	0.1668	0.2075	0.0488	-0.0303
20786	Sq:	0.0718	-0.3197	0.0488	-0.253	-0.068	-0.0175
413038	Sr	0.0944	0.348	0.0742	-0.0459	0.0921	-0.019
2004_LU3	Sr	0.1225	0.129	0.1078	0.0141	-0.2375	-0.1887
3511	Srw	0.3255	0.0098	0.1195	0.0885	0.0018	0.0199
3635	Srw	0.2828	0.1597	0.1195	0.0244	0.0417	0.0106
3858	Srw	0.2504	0.0496	0.1074	0.2805	-0.141	0.0381
4954	Srw	0.3003	0.2628	0.047	0.0228	0.0154	0.0253
19127	Srw	0.2815	-0.355	0.2417	-0.0199	-0.1651	-0.1745
53435	Srw	0.3714	0.2264	0.1183	-0.0097	0.0481	0.0245
85818	Srw	0.287	0.2876	0.0722	-0.0435	-0.0702	0.0732
145656	Srw	0.2768	0.0681	0.1213	-0.0092	0.17	0.0158
2000_WL63	U	0.5056	-0.2059	-0.0183	0.0801	0.212	-0.011
4	V	0.0267	-0.003	0.6016	-0.1556	0.0188	-0.0259
1468	V	0.4722	1.7186	0.6458	-0.0026	0.0934	-0.0404
1904	V	0.1512	0.2625	0.5296	-0.0275	-0.0866	-0.0618
1929	V	0.2275	1.0381	0.9231	-0.008	0.037	-0.013
1981	V	0.06	0.2961	0.9496	-0.0189	0.1103	-0.0089
2001_TX16	X	0.2506	-0.0398	-0.1546	-0.2192	0.0678	-0.0444
2002_TS67	X	0.3746	-0.5015	0.0476	-0.1242	-0.02	-0.0516
2004_QD3	X	0.1125	-0.4751	-0.062	-0.2239	0.0112	-0.087
16	Xk	0.2882	-0.0529	-0.1631	-0.1542	0.0063	0.0047
21	Xc	0.0695	-0.0655	-0.1907	-0.1423	0.0337	-0.0297
55	Xk	0.2657	-0.3576	-0.0562	-0.1562	0.0254	0.0006
56	Xk	0.1531	-0.1558	-0.1523	-0.1022	-0.0562	0.0047
64	Xe	0.1236	0.0173	-0.229	-0.1002	-0.0352	-0.003
65	Xk	0.1823	-0.4111	-0.0376	-0.1855	-0.0464	-0.0116
69	Xk	0.2931	-0.3341	-0.054	-0.1494	0.0214	0.0048
77	Xe	0.1833	-0.1107	-0.2138	-0.1165	-0.0234	-0.0091
92	Xk	0.162	-0.2172	-0.0796	-0.1619	0.0234	-0.0098
99	Xk	0.0918	-0.1042	-0.137	-0.1148	0.0177	0.0163
110	Xk	0.2412	-0.2174	-0.0645	-0.1567	0.0837	0.0075
132	Xe	0.1029	-0.3769	-0.0887	-0.1182	-0.0119	0.0107
160	Xk	0.1409	-0.3834	-0.0587	-0.1569	0.0257	0.0041
181	Xk	0.0327	-0.045	-0.1841	-0.0817	-0.0385	-0.0377
201	Xk	0.2011	-0.294	-0.0804	-0.1637	0.009	-0.0033
216	Xe	0.2576	-0.17	-0.1133	-0.1813	0.0339	-0.0198
233	Xk	0.2663	-0.1351	-0.1657	-0.0922	-0.0137	-0.0145
250	Xk	0.2622	-0.1438	-0.081	-0.1357	0.008	0.0111
337	Xk	0.1467	-0.3497	-0.033	-0.1547	0.0095	-0.0026
359	Xk	0.1171	-0.2625	-0.0806	-0.1643	0.0402	-0.0337
434	Xe	0.0948	-0.0043	-0.1979	-0.0469	-0.0934	0.0383
739	Xc	0.1841	-0.2593	-0.1198	-0.1683	-0.0178	0.0035
789	Xk	0.2194	-0.322	-0.0599	-0.1676	0.0008	0.0075
1094	Xk	0.225	0.0052	-0.1783	-0.1006	0.0504	-0.0152
2035	Xe	0.0909	0.1319	-0.2528	-0.095	-0.0097	0.0337
2449	Xc	0.0802	-0.01	-0.2467	-0.1198	0.0164	-0.0139
3103	Xe	0.135	0.1643	-0.2575	-0.0901	-0.059	0.048
3671	Xn	0.0154	-0.3452	-0.0314	-0.1899	0.0559	0.0647
3691	Xk	0.115	-0.1917	-0.1471	-0.0769	0.0114	0.0486
4660	Xe	0.0969	0.0642	-0.2002	-0.1672	0.0529	-0.0563
14402	Xk	0.1165	-0.586	0.0596	-0.1168	0.0484	-0.0403
52768	Xk	0.0741	-0.0971	-0.1284	-0.1101	0.0038	-0.0064
54789	Xe	0.1679	0.3319	-0.373	-0.0894	0.0127	-0.0335
137170	Xk	0.0154	-0.1386	-0.1314	-0.1551	-0.019	-0.0328
164202	Xe	0.0596	0.2331	-0.3146	-0.2068	0.0368	-0.0653
